match_id,athlete1,p1_Leading_sets,p1_Unstoppable_balls,p1_Single_shot_error_rate,p1_Interception_score,p1_distance_run,p1_rally_count,p1_speed_mph,p1_serve,p1_Leading_games,athlete2,p2_Leading_sets,p2_Unstoppable_balls,p2_Single_shot_error_rate,p2_Interception_score,p2_distance_run,p2_rally_count,p2_speed_mph,p2_serve,p2_Leading_games,p1_momentum_score,p2_momentum_score
2023-wimbledon-1311,Guido Pella,0,1,0.833333333,1,39.284,3.128912685,53.14562826,1,0,Roman Safiullin,0,0,0,0,43.677,3.128912685,0,0,0,0.683545807,0.303220989
2023-wimbledon-1311,Guido Pella,0,0,0.833333333,0,3.871,3.128912685,53.14562826,1,0,Roman Safiullin,0,0,0,0,3.549,3.128912685,0,0,0,0.523263722,0.312916824
2023-wimbledon-1311,Guido Pella,0,0,0.833333333,0,16.662,3.128912685,53.14562826,1,0,Roman Safiullin,0,1,0,0,22.365,3.128912685,0,0,0,0.518589648,0.373254103
2023-wimbledon-1311,Guido Pella,0,0,0.833333333,0,11.451,3.128912685,53.14562826,1,0,Roman Safiullin,0,0,0,0,10.815,3.128912685,0,0,0,0.520498884,0.311000877
2023-wimbledon-1311,Guido Pella,0,1,0.833333333,0,0.782,3.128912685,53.14562826,1,0,Roman Safiullin,0,0,0,0,0.974,3.128912685,0,0,0,0.599795345,0.313612079
2023-wimbledon-1311,Guido Pella,0,0,0,0,29.95,3.128912685,0,0,1,Roman Safiullin,0,1,0.5,0,27.468,3.128912685,53.14562826,1,-1,0.302687354,0.560795377
2023-wimbledon-1311,Guido Pella,0,0,0,0,7.181,3.128912685,0,0,1,Roman Safiullin,0,1,0.5,1,6.155,3.128912685,53.14562826,1,-1,0.308090453,0.66487352
2023-wimbledon-1311,Guido Pella,0,0,0,0,1.523,3.128912685,0,0,1,Roman Safiullin,0,0,0.5,0,1.487,3.128912685,53.14562826,1,-1,0.309540137,0.493012926
2023-wimbledon-1311,Guido Pella,0,0,0,0,10.273,3.128912685,0,0,1,Roman Safiullin,0,1,0.5,1,6.348,3.128912685,53.14562826,1,-1,0.307315877,0.66482886
2023-wimbledon-1311,Guido Pella,0,0,0.75,0,9.889,3.128912685,53.14562826,1,0,Roman Safiullin,0,0,1,0,11.847,3.128912685,0,0,0,0.511327104,0.410787973
2023-wimbledon-1311,Guido Pella,0,0,0.75,0,6.982,3.128912685,0,0,0,Roman Safiullin,0,1,1,1,6.048,3.128912685,53.14562826,1,0,0.383804534,0.704492101
2023-wimbledon-1311,Guido Pella,0,0,0.75,0,19.356,3.128912685,0,0,0,Roman Safiullin,0,0,1,0,21.262,3.128912685,53.14562826,1,0,0.379394137,0.536042867
2023-wimbledon-1311,Guido Pella,0,0,0.75,0,18.779,3.128912685,53.14562826,1,0,Roman Safiullin,0,0,1,0,14.256,3.128912685,0,0,0,0.508030102,0.409889446
2023-wimbledon-1311,Guido Pella,0,0,0.75,0,17.474,3.128912685,53.14562826,1,0,Roman Safiullin,0,0,1,0,20.128,3.128912685,0,0,0,0.508514908,0.407711864
2023-wimbledon-1311,Guido Pella,0,0,0.75,0,0.969,3.128912685,0,0,0,Roman Safiullin,0,1,1,0,0.733,3.128912685,53.14562826,1,0,0.385986554,0.617168592
2023-wimbledon-1311,Guido Pella,0,0,0.75,0,10.643,3.128912685,0,0,0,Roman Safiullin,0,1,1,1,7.187,3.128912685,53.14562826,1,0,0.382488147,0.704334156
2023-wimbledon-1311,Guido Pella,0,0,0.75,0,11.133,3.128912685,53.14562826,1,0,Roman Safiullin,0,0,1,0,13.337,3.128912685,0,0,0,0.510866593,0.410231876
2023-wimbledon-1311,Guido Pella,-1,0,0,0,1.729,3.128912685,0,0,0,Roman Safiullin,-1,0,0.5,0,0.762,3.128912685,53.14562826,1,0,0.242821874,0.423779081
2023-wimbledon-1311,Guido Pella,-1,0,0,0,24.419,3.128912685,0,0,0,Roman Safiullin,-1,0,0.5,0,20.432,3.128912685,53.14562826,1,0,0.233480031,0.41568589
2023-wimbledon-1311,Guido Pella,-1,0,0,0,22.17,3.128912685,0,0,0,Roman Safiullin,-1,1,0.5,1,16.355,3.128912685,53.14562826,1,0,0.234372561,0.580748776
2023-wimbledon-1311,Guido Pella,-1,0,0,0,14.958,3.128912685,0,0,0,Roman Safiullin,-1,0,0.5,0,12.755,3.128912685,53.14562826,1,0,0.237286348,0.418852267
2023-wimbledon-1311,Guido Pella,-1,0,0,0,36.351,3.128912685,0,0,0,Roman Safiullin,-1,1,0.5,0,36.624,3.128912685,53.14562826,1,0,0.228881141,0.484236672
2023-wimbledon-1311,Guido Pella,-1,0,0,0,1.224,3.128912685,0,0,0,Roman Safiullin,-1,1,0.5,0,0.707,3.128912685,53.14562826,1,0,0.24303775,0.497104408
2023-wimbledon-1311,Guido Pella,-1,0,0,0,21.332,3.128912685,0,0,0,Roman Safiullin,-1,0,0.5,0,18.227,3.128912685,53.14562826,1,0,0.234707123,0.416596161
2023-wimbledon-1311,Guido Pella,-1,1,0,0,13.719,3.128912685,0,0,0,Roman Safiullin,-1,0,0.5,0,11.244,3.128912685,53.14562826,1,0,0.313886384,0.419474448
2023-wimbledon-1311,Guido Pella,-1,0,0,0,17.467,3.128912685,0,0,0,Roman Safiullin,-1,1,0.5,0,13.767,3.128912685,53.14562826,1,0,0.236263918,0.492511807
2023-wimbledon-1311,Guido Pella,-1,0,0,0,35.343,3.128912685,0,0,0,Roman Safiullin,-1,0,0.5,0,38.513,3.128912685,53.14562826,1,0,0.22926044,0.408205488
2023-wimbledon-1311,Guido Pella,-1,0,0.75,0,16.839,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,0,0,0,10.242,3.128912685,0,0,1,0.455798171,0.2361736
2023-wimbledon-1311,Guido Pella,-1,0,0.75,0,14.478,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,1,0,0,12.173,3.128912685,0,0,1,0.456683253,0.31017295
2023-wimbledon-1311,Guido Pella,-1,1,0.75,1,49.843,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,0,0,0,82.48,3.128912685,0,0,1,0.602692627,0.211717308
2023-wimbledon-1311,Guido Pella,-1,0,0.75,0,17.863,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,1,0,1,21.414,3.128912685,0,0,1,0.455413778,0.407309186
2023-wimbledon-1311,Guido Pella,-1,0,0.75,0,20.266,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,0,0,0,18.705,3.128912685,0,0,1,0.454510529,0.232825646
2023-wimbledon-1311,Guido Pella,-1,0,0.75,0,16.685,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,0,0,0,15.847,3.128912685,0,0,1,0.455855953,0.233944286
2023-wimbledon-1311,Guido Pella,-1,0,0.75,0,51.025,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,0,0,0,44.729,3.128912685,0,0,1,0.442826356,0.223259768
2023-wimbledon-1311,Guido Pella,-1,1,0.75,0,1.165,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,0,0,0,0.936,3.128912685,0,0,1,0.530678222,0.239973241
2023-wimbledon-1311,Guido Pella,-1,0,0,0,9.104,3.128912685,0,0,0,Roman Safiullin,-1,0,0.625,0,9.259,3.128912685,53.14562826,1,0,0.239706712,0.435447756
2023-wimbledon-1311,Guido Pella,-1,0,0,0,8.748,3.128912685,0,0,0,Roman Safiullin,-1,1,0.625,0,7.935,3.128912685,53.14562826,1,0,0.23985543,0.508275458
2023-wimbledon-1311,Guido Pella,-1,1,0,0,28.336,3.128912685,0,0,0,Roman Safiullin,-1,0,0.625,0,15.384,3.128912685,53.14562826,1,0,0.307420393,0.433004655
2023-wimbledon-1311,Guido Pella,-1,0,0,0,19.731,3.128912685,0,0,0,Roman Safiullin,-1,0,0.625,0,10.842,3.128912685,53.14562826,1,0,0.235349276,0.434817185
2023-wimbledon-1311,Guido Pella,-1,0,0,0,20.618,3.128912685,0,0,0,Roman Safiullin,-1,1,0.625,0,19.894,3.128912685,53.14562826,1,0,0.234993025,0.504227011
2023-wimbledon-1311,Guido Pella,-1,0,0,0,21.417,3.128912685,0,0,0,Roman Safiullin,-1,0,0.625,0,22.561,3.128912685,53.14562826,1,0,0.234673139,0.430131623
2023-wimbledon-1311,Guido Pella,-1,0,0,0,3.738,3.128912685,0,0,0,Roman Safiullin,-1,0,0.625,1,5.963,3.128912685,53.14562826,1,0,0.241966269,0.531932315
2023-wimbledon-1311,Guido Pella,-1,0,0,0,14.893,3.128912685,0,0,0,Roman Safiullin,-1,1,0.625,1,19.136,3.128912685,53.14562826,1,0,0.237312957,0.591739154
2023-wimbledon-1311,Guido Pella,-1,0,0.8,0,7.655,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,0,0,0,6.566,3.128912685,0,0,1,0.464948687,0.237660276
2023-wimbledon-1311,Guido Pella,-1,0,0.8,0,4.11,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,0,0,0,3.998,3.128912685,0,0,1,0.466244899,0.238709983
2023-wimbledon-1311,Guido Pella,-1,1,0.8,1,24.265,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,0,0,0,25.479,3.128912685,0,0,1,0.612004985,0.230225284
2023-wimbledon-1311,Guido Pella,-1,1,0.8,0,1.139,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,0,0,0,1.071,3.128912685,0,0,1,0.535678457,0.239917283
2023-wimbledon-1311,Guido Pella,-1,0,0.8,0,4.223,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,0,0,0,5.696,3.128912685,0,0,1,0.466203653,0.23801489
2023-wimbledon-1311,Guido Pella,-1,0,0,0,7.063,3.128912685,0,0,0,Roman Safiullin,-1,1,0.75,0,5.252,3.128912685,53.14562826,1,0,0.240561656,0.52239964
2023-wimbledon-1311,Guido Pella,-1,0,0,0,7.838,3.128912685,0,0,0,Roman Safiullin,-1,1,0.75,0,6.323,3.128912685,53.14562826,1,0,0.240236361,0.522062345
2023-wimbledon-1311,Guido Pella,-1,0,0,0,7.173,3.128912685,0,0,0,Roman Safiullin,-1,1,0.75,1,9.186,3.128912685,53.14562826,1,0,0.240515436,0.604721521
2023-wimbledon-1311,Guido Pella,-1,0,0,0,1.056,3.128912685,0,0,0,Roman Safiullin,-1,1,0.75,0,0.795,3.128912685,53.14562826,1,0,0.243109637,0.523794576
2023-wimbledon-1311,Guido Pella,-1,0,1,0,5.535,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,0,0,0,6.198,3.128912685,0,0,1,0.487816072,0.237810146
2023-wimbledon-1311,Guido Pella,-1,0,1,0,9.769,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,0,0,0,10.773,3.128912685,0,0,1,0.486371588,0.235960434
2023-wimbledon-1311,Guido Pella,-1,0,1,0,15.587,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,0,0,0,13.4,3.128912685,0,0,1,0.4843739,0.234911859
2023-wimbledon-1311,Guido Pella,-1,1,1,0,1.275,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,0,0,0,1.028,3.128912685,0,0,1,0.554710523,0.239935104
2023-wimbledon-1311,Guido Pella,-1,0,1,0,12.104,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,0,0,0,9.063,3.128912685,0,0,1,0.485571584,0.236648342
2023-wimbledon-1311,Guido Pella,-1,0,0,0,50.786,3.128912685,0,0,0,Roman Safiullin,-1,0,0.5,0,45.52,3.128912685,53.14562826,1,0,0.223649256,0.405303406
2023-wimbledon-1311,Guido Pella,-1,0,0,0,18.409,3.128912685,0,0,0,Roman Safiullin,-1,0,0.5,1,16.041,3.128912685,53.14562826,1,0,0.23588243,0.515116569
2023-wimbledon-1311,Guido Pella,-1,0,0,0,18.773,3.128912685,0,0,0,Roman Safiullin,-1,1,0.5,0,14.449,3.128912685,53.14562826,1,0,0.235735371,0.492269153
2023-wimbledon-1311,Guido Pella,-1,0,0,0,1.067,3.128912685,0,0,0,Roman Safiullin,-1,1,0.5,0,1.135,3.128912685,53.14562826,1,0,0.243104929,0.496955567
2023-wimbledon-1311,Guido Pella,-1,0,0.8,0,4.871,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,0,0,0,5.748,3.128912685,0,0,1,0.465967034,0.237993665
2023-wimbledon-1311,Guido Pella,-1,0,0.8,0,5.844,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,0,0,0,6.892,3.128912685,0,0,1,0.465611448,0.237527667
2023-wimbledon-1311,Guido Pella,-1,0,0.8,0,7.515,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,0,0,0,7.238,3.128912685,0,0,1,0.464999964,0.237387084
2023-wimbledon-1311,Guido Pella,-1,0,0.8,0,16.133,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,0,0,0,15.875,3.128912685,0,0,1,0.461830692,0.233933266
2023-wimbledon-1311,Guido Pella,-1,1,0.8,0,0.938,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,0,0,0,1.178,3.128912685,0,0,1,0.535737335,0.239872949
2023-wimbledon-1311,Guido Pella,-1,0,0,0,4.472,3.128912685,0,0,0,Roman Safiullin,-1,0,0.75,0,4.548,3.128912685,53.14562826,1,0,0.241654958,0.452104303
2023-wimbledon-1311,Guido Pella,-1,0,0,0,11.313,3.128912685,0,0,0,Roman Safiullin,-1,1,0.75,1,6.474,3.128912685,53.14562826,1,0,0.238787775,0.60522182
2023-wimbledon-1311,Guido Pella,-1,0,0,0,1.06,3.128912685,0,0,0,Roman Safiullin,-1,0,0.75,0,0.621,3.128912685,53.14562826,1,0,0.243107925,0.453603965
2023-wimbledon-1311,Guido Pella,-1,0,0,0,1.639,3.128912685,0,0,0,Roman Safiullin,-1,1,0.75,0,1.155,3.128912685,53.14562826,1,0,0.242860323,0.52368243
2023-wimbledon-1311,Guido Pella,-1,0,1,0,20.135,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,1,0,1,16.631,3.128912685,0,0,1,0.482802369,0.409152009
2023-wimbledon-1311,Guido Pella,-1,0,1,0,17.678,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,1,0,0,14.945,3.128912685,0,0,1,0.483652425,0.308961489
2023-wimbledon-1311,Guido Pella,-1,0,1,0,22.244,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,0,0,0,28.669,3.128912685,0,0,1,0.482070772,0.229026494
2023-wimbledon-1311,Guido Pella,-1,0,1,0,4.332,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,0,0,0,5.211,3.128912685,0,0,1,0.488225016,0.238213028
2023-wimbledon-1311,Guido Pella,-1,0,1,0,6.939,3.128912685,53.14562826,1,-1,Roman Safiullin,-1,1,0,0,8.08,3.128912685,0,0,1,0.487337969,0.311968419
2023-wimbledon-1311,Guido Pella,-2,0,0,0,4.591,3.128912685,0,0,0,Roman Safiullin,-2,0,0.6,0,2.712,3.128912685,53.14562826,1,0,0.200082945,0.389834958
2023-wimbledon-1311,Guido Pella,-2,0,0,0,8.044,3.128912685,0,0,0,Roman Safiullin,-2,1,0.6,1,6.569,3.128912685,53.14562826,1,0,0.197946281,0.531153833
2023-wimbledon-1311,Guido Pella,-2,0,0,0,8.597,3.128912685,0,0,0,Roman Safiullin,-2,0,0.6,0,9.594,3.128912685,53.14562826,1,0,0.197604014,0.386898842
2023-wimbledon-1311,Guido Pella,-2,0,0,0,30.373,3.128912685,0,0,0,Roman Safiullin,-2,0,0.6,0,31.15,3.128912685,53.14562826,1,0,0.184131635,0.377562792
2023-wimbledon-1311,Guido Pella,-2,0,0,0,8.215,3.128912685,0,0,0,Roman Safiullin,-2,1,0.6,0,6.471,3.128912685,53.14562826,1,0,0.197840447,0.454416595
2023-wimbledon-1311,Guido Pella,-2,0,0.5,0,2.077,3.128912685,53.14562826,1,-1,Roman Safiullin,-2,0,0,0,3.084,3.128912685,0,0,1,0.387036235,0.198606329
2023-wimbledon-1311,Guido Pella,-2,0,0.5,0,14.715,3.128912685,53.14562826,1,-1,Roman Safiullin,-2,0,0,0,14.146,3.128912685,0,0,1,0.38161665,0.191939131
2023-wimbledon-1311,Guido Pella,-2,0,0.5,0,9.892,3.128912685,53.14562826,1,-1,Roman Safiullin,-2,1,0,0,10.051,3.128912685,0,0,1,0.383693356,0.272951632
2023-wimbledon-1311,Guido Pella,-2,0,0.5,0,3.81,3.128912685,53.14562826,1,-1,Roman Safiullin,-2,0,0,0,5.503,3.128912685,0,0,1,0.386297367,0.197147684
2023-wimbledon-1311,Guido Pella,-2,0,0.5,0,3.637,3.128912685,53.14562826,1,-1,Roman Safiullin,-2,0,0,0,4.626,3.128912685,0,0,1,0.386371189,0.19767649
2023-wimbledon-1311,Guido Pella,-2,0,0.5,0,21.484,3.128912685,53.14562826,1,-1,Roman Safiullin,-2,0,0,0,23.07,3.128912685,0,0,1,0.378685314,0.186572518
2023-wimbledon-1311,Guido Pella,-2,0,0,0,0.551,3.128912685,0,0,-2,Roman Safiullin,-2,0,0.5,0,6.618,3.128912685,53.14562826,1,2,0.210985111,0.359916687
2023-wimbledon-1311,Guido Pella,-2,0,0,0,11.635,3.128912685,0,0,-2,Roman Safiullin,-2,0,0.5,0,9.347,3.128912685,53.14562826,1,2,0.203980051,0.358629411
2023-wimbledon-1311,Guido Pella,-2,0,0,0,2.787,3.128912685,0,0,-2,Roman Safiullin,-2,0,0.5,0,8.725,3.128912685,53.14562826,1,2,0.209574337,0.358923135
2023-wimbledon-1311,Guido Pella,-2,0,0,0,1.439,3.128912685,0,0,-2,Roman Safiullin,-2,0,0.5,0,0.855,3.128912685,53.14562826,1,2,0.210425,0.362622731
2023-wimbledon-1311,Guido Pella,-2,0,0,0,18.352,3.128912685,0,0,-2,Roman Safiullin,-2,0,0.5,0,14.734,3.128912685,53.14562826,1,2,0.199723318,0.356077649
2023-wimbledon-1311,Guido Pella,-2,0,0,0,1.335,3.128912685,0,0,-2,Roman Safiullin,-2,1,0.5,0,0.835,3.128912685,53.14562826,1,2,0.21049061,0.432324393
2023-wimbledon-1311,Guido Pella,-2,1,1,0,9.279,3.128912685,53.14562826,1,-3,Roman Safiullin,-2,0,0,0,14.365,3.128912685,0,0,3,0.50923097,0.191090902
2023-wimbledon-1311,Guido Pella,-2,0,1,0,12.422,3.128912685,53.14562826,1,-3,Roman Safiullin,-2,0,0,0,17.342,3.128912685,0,0,3,0.452069932,0.189451617
2023-wimbledon-1311,Guido Pella,-2,0,1,0,4.675,3.128912685,53.14562826,1,-3,Roman Safiullin,-2,0,0,0,4.702,3.128912685,0,0,3,0.454573564,0.196439894
2023-wimbledon-1311,Guido Pella,-2,0,1,0,24.454,3.128912685,53.14562826,1,-3,Roman Safiullin,-2,1,0,0,21.573,3.128912685,0,0,3,0.448125527,0.262121633
2023-wimbledon-1311,Guido Pella,-2,0,1,0,13.199,3.128912685,53.14562826,1,-3,Roman Safiullin,-2,0,0,0,13.56,3.128912685,0,0,3,0.451817242,0.191534937
2023-wimbledon-1311,Guido Pella,-2,0,0,0,1.64,3.128912685,0,0,-4,Roman Safiullin,-2,0,1,0,1.945,3.128912685,53.14562826,1,4,0.222972893,0.40281596
2023-wimbledon-1311,Guido Pella,-2,0,0,0,9.493,3.128912685,0,0,-4,Roman Safiullin,-2,1,1,1,12.932,3.128912685,53.14562826,1,4,0.218083792,0.539054375
2023-wimbledon-1311,Guido Pella,-2,0,0,0,14.205,3.128912685,0,0,-4,Roman Safiullin,-2,1,1,0,15.715,3.128912685,53.14562826,1,4,0.215143676,0.463392001
2023-wimbledon-1311,Guido Pella,-2,0,0,0,5.686,3.128912685,0,0,-4,Roman Safiullin,-2,0,1,0,11.197,3.128912685,53.14562826,1,4,0.220455826,0.398943406
2023-wimbledon-1311,Guido Pella,-2,0,0.833333333,0,68.093,3.128912685,53.14562826,1,-5,Roman Safiullin,-2,1,0,1,67.512,3.128912685,0,0,5,0.431609582,0.333419399
2023-wimbledon-1311,Guido Pella,-2,1,0.833333333,0,29.141,3.128912685,53.14562826,1,-5,Roman Safiullin,-2,0,0,0,23.776,3.128912685,0,0,5,0.501701284,0.190300142
2023-wimbledon-1311,Guido Pella,-2,0,0.833333333,0,3.353,3.128912685,53.14562826,1,-5,Roman Safiullin,-2,0,0,0,6.412,3.128912685,0,0,5,0.45303902,0.19872563
2023-wimbledon-1311,Guido Pella,-2,0,0.833333333,0,2.17,3.128912685,53.14562826,1,-5,Roman Safiullin,-2,0,0,0,1.803,3.128912685,0,0,5,0.453414756,0.201001166
2023-wimbledon-1311,Guido Pella,-2,0,0.833333333,0,23.49,3.128912685,53.14562826,1,-5,Roman Safiullin,-2,1,0,0,15.358,3.128912685,0,0,5,0.44654848,0.263501741
2023-wimbledon-1311,Guido Pella,-2,0,0.833333333,0,26.3,3.128912685,53.14562826,1,-5,Roman Safiullin,-2,1,0,0,29.235,3.128912685,0,0,5,0.445629097,0.256872956
2023-wimbledon-1312,Denis Shapovalov,0,0,0,0,14.367,3,0,0,0,Liam Broady,0,0,0.666666667,1,12.274,3,117,1,0,0.310197024,0.64850724
2023-wimbledon-1312,Denis Shapovalov,0,1,0,0,13.645,4,0,0,0,Liam Broady,0,0,0.666666667,0,12.475,4,113,1,0,0.375348233,0.545423626
2023-wimbledon-1312,Denis Shapovalov,0,1,0,0,23.005,8,0,0,0,Liam Broady,0,0,0.666666667,0,19.286,8,116,1,0,0.368438577,0.54173101
2023-wimbledon-1312,Denis Shapovalov,0,0,0,0,20.651,5,0,0,0,Liam Broady,0,0,0.666666667,1,24.644,5,118,1,0,0.307019346,0.644243365
2023-wimbledon-1312,Denis Shapovalov,0,0,0,0,10.575,4,0,0,0,Liam Broady,0,0,0.666666667,0,13.101,4,97,1,0,0.310328364,0.533329105
2023-wimbledon-1312,Denis Shapovalov,0,0,0,0,16.294,4,0,0,0,Liam Broady,0,0,0.666666667,0,12.385,4,97,1,0,0.30888502,0.533586037
2023-wimbledon-1312,Denis Shapovalov,0,0,0.375,0,15.923,4,112,1,1,Liam Broady,0,0,0,0,18.648,4,0,0,-1,0.501811505,0.312709931
2023-wimbledon-1312,Denis Shapovalov,0,0,0.375,0,6.564,2,116,1,1,Liam Broady,0,0,0,0,10.663,2,0,0,-1,0.510278532,0.316497212
2023-wimbledon-1312,Denis Shapovalov,0,0,0.375,0,5.197,1,118,1,1,Liam Broady,0,0,0,0,5.461,1,0,0,-1,0.513251663,0.31882161
2023-wimbledon-1312,Denis Shapovalov,0,1,0.375,0,7.354,3,114,1,1,Liam Broady,0,0,0,0,9.795,3,0,0,-1,0.584289839,0.31587693
2023-wimbledon-1312,Denis Shapovalov,0,0,0.375,0,2.374,3.128912685,53.14562826,1,1,Liam Broady,0,0,0,0,2.579,3.128912685,0,0,-1,0.460602173,0.317754825
2023-wimbledon-1312,Denis Shapovalov,0,0,0.375,0,6.897,1,133,1,1,Liam Broady,0,0,0,0,8.391,1,0,0,-1,0.524287164,0.317996223
2023-wimbledon-1312,Denis Shapovalov,0,0,0.375,0,9.321,2,121,1,1,Liam Broady,0,0,0,0,13.499,2,0,0,-1,0.513174529,0.315726203
2023-wimbledon-1312,Denis Shapovalov,0,0,0.375,0,27.1,4,106,1,1,Liam Broady,0,0,0,0,41.868,4,0,0,-1,0.492823721,0.307128813
2023-wimbledon-1312,Denis Shapovalov,0,0,0,0,3.074,3.128912685,0,0,0,Liam Broady,0,0,0.333333333,0,3.356,3.128912685,53.14562826,1,0,0.313044441,0.463715602
2023-wimbledon-1312,Denis Shapovalov,0,0,0,0,8.424,1,0,0,0,Liam Broady,0,0,0.333333333,0,6.046,1,95,1,0,0.313470911,0.498089774
2023-wimbledon-1312,Denis Shapovalov,0,0,0,0,32.287,10,0,0,0,Liam Broady,0,0,0.333333333,0,36.498,10,111,1,0,0.300773284,0.491209505
2023-wimbledon-1312,Denis Shapovalov,0,0,0,0,15.103,1,0,0,0,Liam Broady,0,0,0.333333333,0,4.724,1,117,1,0,0.31169987,0.515815758
2023-wimbledon-1312,Denis Shapovalov,0,1,0,0,36.816,12,0,0,0,Liam Broady,0,0,0.333333333,0,47.324,12,89,1,0,0.360499128,0.467919723
2023-wimbledon-1312,Denis Shapovalov,0,0,0,0,8.481,2,0,0,0,Liam Broady,0,0,0.333333333,0,7.724,2,91,1,0,0.312581969,0.493383086
2023-wimbledon-1312,Denis Shapovalov,0,0,0.357142857,0,37.96,12,122,1,1,Liam Broady,0,1,0,0,45.467,12,0,0,-1,0.492073122,0.363316588
2023-wimbledon-1312,Denis Shapovalov,0,0,0.357142857,0,20.115,4,105,1,1,Liam Broady,0,0,0,0,16.069,4,0,0,-1,0.492515418,0.313375074
2023-wimbledon-1312,Denis Shapovalov,0,1,0.357142857,0,6.482,1,115,1,1,Liam Broady,0,0,0,0,8.251,1,0,0,-1,0.584880644,0.31803542
2023-wimbledon-1312,Denis Shapovalov,0,0,0.357142857,0,4.869,2,113,1,1,Liam Broady,0,1,0,0,6.418,2,0,0,-1,0.50642532,0.38557317
2023-wimbledon-1312,Denis Shapovalov,0,1,0.357142857,1,16.638,5,97,1,1,Liam Broady,0,0,0,0,22.531,5,0,0,-1,0.661409623,0.310935878
2023-wimbledon-1312,Denis Shapovalov,0,0,0.357142857,0,4.861,1,109,1,1,Liam Broady,0,0,0,0,4.124,1,0,0,-1,0.50417269,0.319201747
2023-wimbledon-1312,Denis Shapovalov,0,0,0.357142857,0,3.28,3.128912685,53.14562826,1,1,Liam Broady,0,0,0,0,3.067,3.128912685,0,0,-1,0.458080119,0.317618333
2023-wimbledon-1312,Denis Shapovalov,0,0,0.357142857,0,12.824,3,110,1,1,Liam Broady,0,0,0,0,11.842,3,0,0,-1,0.500159475,0.315324209
2023-wimbledon-1312,Denis Shapovalov,0,0,0.357142857,0,13.273,2,121,1,1,Liam Broady,0,0,0,0,22.843,2,0,0,-1,0.509585501,0.313259323
2023-wimbledon-1312,Denis Shapovalov,0,1,0.357142857,1,12.304,3,120,1,1,Liam Broady,0,0,0,0,16.382,3,0,0,-1,0.678988914,0.314117669
2023-wimbledon-1312,Denis Shapovalov,0,0,0.357142857,0,0.86,3.128912685,53.14562826,1,1,Liam Broady,0,0,0,0,1.282,3.128912685,0,0,-1,0.459012231,0.318119035
2023-wimbledon-1312,Denis Shapovalov,0,0,0.357142857,1,36.631,7,117,1,1,Liam Broady,0,0,0,0,32.396,7,0,0,-1,0.597047258,0.30709836
2023-wimbledon-1312,Denis Shapovalov,0,0,0.357142857,0,4.539,1,109,1,1,Liam Broady,0,0,0,0,4.397,1,0,0,-1,0.504293418,0.31912395
2023-wimbledon-1312,Denis Shapovalov,0,0,0.357142857,0,4.224,1,122,1,1,Liam Broady,0,0,0,0,5.862,1,0,0,-1,0.51463001,0.318708024
2023-wimbledon-1312,Denis Shapovalov,0,0,0,0,13.819,3,0,0,2,Liam Broady,0,0,0.166666667,0,12.416,3,89,1,-2,0.303442093,0.485899076
2023-wimbledon-1312,Denis Shapovalov,0,0,0,0,10.55,3,0,0,2,Liam Broady,0,0,0.166666667,0,8.19,3,86,1,-2,0.304209393,0.485109372
2023-wimbledon-1312,Denis Shapovalov,0,0,0,0,11.519,3,0,0,2,Liam Broady,0,0,0.166666667,0,10.317,3,94,1,-2,0.303980465,0.490623166
2023-wimbledon-1312,Denis Shapovalov,0,0,0,0,10.423,2,0,0,2,Liam Broady,0,0,0.166666667,0,4.532,2,96,1,-2,0.305086895,0.49524266
2023-wimbledon-1312,Denis Shapovalov,0,1,0,0,11.881,4,0,0,2,Liam Broady,0,0,0.166666667,0,10.639,4,113,1,-2,0.366034343,0.504444556
2023-wimbledon-1312,Denis Shapovalov,0,0,0,0,24.436,7,0,0,2,Liam Broady,0,1,0.166666667,0,24.392,7,93,1,-2,0.297984298,0.558262681
